property_id,location,latitude,longitude,sqft,BHK,buy_year,sell_year,buy_price,sell_price
3697,Whitefield,12.968694,77.750516,3926,2,2017,2021,22792986,35485520
3698,Whitefield,12.9649,77.753931,2834,4,2021,2026,14959261,19643087
3699,Electronic City,12.848465,77.662712,2011,4,2022,2023,8665928,9611823
3700,Jayanagar,12.929834,77.591865,979,2,2015,2019,10424887,15149276
3701,Indiranagar,12.96564,77.642696,2595,5,2022,2026,29818504,40552405
3702,Whitefield,12.972388,77.750731,3781,5,2020,2022,21190038,26111966
3703,Hebbal,13.029375,77.587839,2833,3,2022,2027,22967433,31827019
3704,Jayanagar,12.932185,77.58476,1774,1,2022,2023,18469253,20094679
3705,Electronic City,12.84434,77.659222,613,3,2017,2021,2810675,4282959
3706,BTM,12.923783,77.612656,3406,3,2018,2020,24615930,29577314
3707,Electronic City,12.844842,77.651655,3167,1,2020,2025,13933037,19930954
3708,Jayanagar,12.92441,77.584195,757,5,2021,2022,7883434,8278121
3709,BTM,12.926013,77.600639,1923,2,2019,2024,14447648,23836859
3710,Whitefield,12.960232,77.74943,1355,4,2019,2021,7135003,8069764
3711,Hebbal,13.03357,77.603582,3403,4,2021,2024,24967409,33569523
3712,Indiranagar,12.979009,77.631724,1851,4,2017,2020,23184674,29292439
3713,BTM,12.916072,77.614038,3574,2,2017,2020,27474609,34979539
3714,Electronic City,12.855175,77.657199,3928,2,2018,2022,19218037,28200290
3715,Jayanagar,12.932175,77.591185,3603,4,2015,2016,39225364,42812842
3716,Jayanagar,12.921365,77.59693,2854,4,2015,2019,31035058,42671430
3717,Hebbal,13.040965,77.606483,3855,5,2016,2019,28072188,32872834
3718,BTM,12.912901,77.611178,627,2,2018,2019,4465244,4930574
3719,BTM,12.907285,77.606487,3899,1,2021,2025,24803343,38486593
3720,Jayanagar,12.927242,77.59172,1776,5,2018,2021,20767365,26674177
3721,Indiranagar,12.977906,77.634625,1193,4,2019,2024,14284291,18845882
3722,Hebbal,13.032643,77.603941,2217,3,2019,2020,16207566,18077526
3723,BTM,12.919084,77.604289,2804,3,2017,2019,18384106,21836123
3724,Hebbal,13.032567,77.602566,976,3,2018,2023,7385506,10695423
3725,Whitefield,12.972656,77.758034,864,4,2017,2022,4673723,8033010
3726,Whitefield,12.973047,77.749012,2375,5,2017,2021,13483256,20201474
3727,BTM,12.91175,77.617996,2606,4,2017,2020,19687612,26995422
3728,Whitefield,12.963894,77.750113,1981,1,2020,2025,11916870,20146922
3729,BTM,12.917011,77.611505,984,2,2022,2026,6703830,8541414
3730,Whitefield,12.975845,77.743214,3526,5,2015,2017,17678896,21693710
3731,Hebbal,13.040218,77.605604,1532,2,2022,2027,13130888,22384987
3732,Whitefield,12.960215,77.75031,3291,4,2017,2021,18044979,24731602
3733,Jayanagar,12.931778,77.595832,3770,2,2021,2022,40340907,44084693
3734,Hebbal,13.035562,77.588038,2515,2,2018,2021,21578224,30246672
3735,BTM,12.910902,77.602337,1075,4,2019,2021,7826322,9587254
3736,Hebbal,13.03527,77.587577,715,3,2017,2019,5966404,7288737
3737,Whitefield,12.973275,77.741775,1558,2,2019,2023,8360571,11805636
3738,BTM,12.909725,77.619652,2583,5,2021,2024,17621999,22726103
3739,Indiranagar,12.976569,77.638192,3849,3,2018,2022,43962923,60200162
3740,BTM,12.909862,77.606156,867,2,2021,2024,6014590,7255551
3741,Jayanagar,12.916894,77.585808,2422,2,2017,2022,29159934,51207372
3742,Hebbal,13.035728,77.598543,2526,2,2018,2023,19213556,31377343
3743,Electronic City,12.854837,77.66787,3704,4,2021,2022,16754789,18471873
3744,Whitefield,12.976648,77.757467,1421,3,2016,2018,7762341,9723949
3745,Electronic City,12.851288,77.664471,968,5,2015,2017,4640665,5722027
3746,Jayanagar,12.92585,77.589393,3929,4,2018,2023,44028142,68910178
3747,BTM,12.92345,77.618451,1007,1,2022,2026,6919128,10480114
3748,BTM,12.914698,77.608239,1106,4,2020,2021,8414956,9041186
3749,Jayanagar,12.932175,77.584033,3575,3,2015,2019,38395622,58095233
3750,BTM,12.926036,77.601966,2684,5,2017,2021,19011349,23816253
3751,Whitefield,12.97766,77.759597,2695,2,2015,2017,14081811,17258999
3752,BTM,12.910371,77.610894,2961,5,2022,2026,22110946,33727606
3753,Whitefield,12.974663,77.7589,979,1,2019,2024,5855273,7632614
3754,Indiranagar,12.980333,77.641253,1307,1,2019,2023,14801766,19047751
3755,BTM,12.913989,77.613095,2647,2,2022,2023,17054654,18975325
3756,BTM,12.923436,77.608219,2730,4,2022,2024,20422172,24302136
3757,Electronic City,12.841791,77.659253,3890,1,2017,2020,18231806,24159625
3758,Electronic City,12.852235,77.668259,1229,4,2021,2026,5646444,9551635
3759,Whitefield,12.972197,77.758595,768,4,2019,2022,3860301,4770217
3760,Indiranagar,12.981795,77.631741,2906,1,2021,2024,32388352,42824899
3761,Hebbal,13.031215,77.596352,1433,5,2022,2024,10705393,12757750
3762,Hebbal,13.042079,77.601476,2770,4,2019,2021,21174245,23700629
3763,Hebbal,13.040827,77.588167,1274,3,2019,2020,10695541,11785558
3764,BTM,12.925184,77.614894,1303,3,2021,2024,8311528,10179496
3765,Electronic City,12.843157,77.666831,2704,2,2016,2021,12313004,17824296
3766,Indiranagar,12.975165,77.647267,1408,4,2022,2025,17758557,22537868
3767,Indiranagar,12.965145,77.643443,608,4,2019,2020,7225360,7865402
3768,BTM,12.912162,77.600262,2953,3,2020,2021,20660900,22804460
3769,BTM,12.909959,77.61227,3106,2,2022,2024,20051269,23239968
3770,BTM,12.915632,77.609108,1755,5,2016,2019,12149200,14653175
3771,Hebbal,13.037333,77.605922,2242,4,2020,2022,17898026,21920783
3772,Electronic City,12.855493,77.651271,2298,2,2017,2019,9399551,10448155
3773,Hebbal,13.039355,77.588673,2494,1,2016,2021,18277080,26702880
3774,BTM,12.912779,77.61827,2822,1,2015,2019,18730448,25740368
3775,Jayanagar,12.918872,77.600653,1001,2,2016,2021,11584947,18586532
3776,Indiranagar,12.974861,77.643423,2869,4,2020,2025,37498592,63297589
3777,Indiranagar,12.961907,77.633921,2530,1,2019,2020,32518320,35122289
3778,Electronic City,12.852572,77.662314,944,4,2021,2024,4396622,6042084
3779,Indiranagar,12.974729,77.64452,652,1,2022,2026,7766195,10061409
3780,Indiranagar,12.967091,77.633991,2962,5,2022,2024,35973764,41897335
3781,BTM,12.922659,77.602455,2670,1,2018,2021,20318563,27190373
3782,Indiranagar,12.964472,77.647103,1247,3,2018,2020,15308586,18313458
3783,Jayanagar,12.92052,77.588771,1587,1,2022,2027,18311130,28608598
3784,Electronic City,12.838641,77.662573,3027,4,2020,2021,12912214,14056424
3785,Jayanagar,12.933679,77.603538,1428,2,2022,2024,14244127,16431461
3786,Hebbal,13.042805,77.595236,868,4,2015,2016,6643748,7257338
3787,Whitefield,12.962519,77.75772,3500,3,2021,2024,19061255,24776597
3788,Electronic City,12.838449,77.650711,1823,5,2016,2017,7401921,8095170
3789,BTM,12.922117,77.61852,2483,4,2018,2022,18540752,28158320
3790,BTM,12.925412,77.602156,3762,1,2021,2023,28735236,32751163
3791,BTM,12.912382,77.600184,3663,5,2016,2020,26084808,33436150
3792,Whitefield,12.965046,77.746625,1823,2,2022,2025,9040749,11888586
3793,Indiranagar,12.965143,77.641826,3568,4,2019,2024,42278718,60581527
3794,BTM,12.918073,77.60668,1282,4,2019,2022,9239142,12022580
3795,Jayanagar,12.927485,77.594057,1889,1,2015,2017,19256089,21938622
3796,Indiranagar,12.975949,77.649905,698,3,2021,2022,7590850,8234339
3797,Indiranagar,12.974135,77.638814,2290,1,2016,2017,29767871,31411090
3798,Electronic City,12.845487,77.653706,2813,4,2015,2020,11777817,18109716
3799,BTM,12.90876,77.615883,784,1,2022,2027,5711386,8153724
3800,Whitefield,12.973391,77.757504,1794,5,2018,2020,10104132,12460235
3801,BTM,12.925504,77.607834,1707,2,2018,2023,12971857,17555427
3802,BTM,12.909639,77.611363,936,2,2019,2022,6974732,8713861
3803,Whitefield,12.967476,77.748376,1875,3,2022,2025,9637306,11211766
3804,Hebbal,13.034819,77.593056,704,4,2022,2025,6036501,7787380
3805,Indiranagar,12.965612,77.639376,862,5,2019,2022,9951523,12173030
3806,Jayanagar,12.933444,77.598375,709,3,2021,2023,7407873,8386361
3807,Indiranagar,12.968951,77.634588,2069,1,2019,2024,25820185,36797981
3808,Hebbal,13.037052,77.603067,2777,2,2022,2024,23519546,26634649
3809,Hebbal,13.03515,77.60235,1513,2,2020,2023,11981481,14652827
3810,Hebbal,13.036044,77.595486,2801,2,2019,2021,24089878,30095453
3811,Whitefield,12.96055,77.759262,1500,2,2020,2024,8912171,11042307
3812,Hebbal,13.038577,77.592598,680,2,2021,2022,5140335,5753199
3813,Electronic City,12.852247,77.66633,3083,3,2017,2018,13891205,15305611
3814,Hebbal,13.029619,77.592875,1437,5,2017,2019,11554672,13733125
3815,Hebbal,13.031624,77.59393,1283,1,2016,2019,10840288,12573573
3816,Hebbal,13.031118,77.606929,1651,4,2017,2019,13446967,15793585
3817,Jayanagar,12.920401,77.598292,3961,4,2018,2020,42287988,47702529
3818,Indiranagar,12.980021,77.637838,3180,5,2016,2017,38971649,43582458
3819,Indiranagar,12.967257,77.641625,3949,4,2019,2022,44875320,57607433
3820,Electronic City,12.846278,77.66033,3477,5,2022,2025,16084672,21471451
3821,Whitefield,12.969977,77.756585,892,1,2017,2019,4748463,5302742
3822,Hebbal,13.032319,77.591678,3734,2,2017,2022,27241405,45844232
3823,Hebbal,13.042141,77.593606,3381,2,2018,2022,27332902,33793473
3824,Jayanagar,12.915246,77.592272,2932,5,2019,2024,31094073,45299228
3825,Indiranagar,12.975228,77.647673,2363,4,2016,2021,26108331,33774410
3826,Whitefield,12.967703,77.754909,3683,1,2021,2026,19216004,30166936
3827,Jayanagar,12.921402,77.594007,1737,2,2022,2027,20889574,32994461
3828,Indiranagar,12.974039,77.636864,3109,4,2018,2019,40528514,42579881
3829,Electronic City,12.846775,77.666567,1226,5,2015,2016,6024812,6392172
3830,BTM,12.921961,77.608192,2055,2,2019,2024,13030787,17121280
3831,Jayanagar,12.932912,77.590001,2206,3,2019,2021,23847661,26558520
3832,Indiranagar,12.964234,77.639478,950,4,2022,2023,11919020,13163261
3833,Hebbal,13.040559,77.602787,2119,5,2022,2024,15701567,17388259
3834,Indiranagar,12.966253,77.642259,3270,1,2015,2018,42228982,49566917
3835,Indiranagar,12.978416,77.648322,2118,2,2015,2019,25644394,33122770
3836,Hebbal,13.031282,77.597145,2082,4,2016,2020,18230014,23173774
3837,Electronic City,12.840106,77.660624,1678,1,2022,2024,7815711,9243729
3838,Electronic City,12.849047,77.661464,695,3,2018,2020,2958695,3387989
3839,Jayanagar,12.925799,77.600323,1701,5,2022,2024,19292365,23264963
3840,BTM,12.907068,77.605194,1495,4,2022,2024,9993236,11946530
3841,Indiranagar,12.978084,77.632141,1708,1,2017,2018,19384333,20364971
3842,Jayanagar,12.931972,77.593105,1950,5,2020,2025,22464829,33003483
3843,BTM,12.909238,77.614368,3360,1,2015,2020,21454933,34357657
3844,Indiranagar,12.975734,77.638566,3050,5,2018,2020,35910246,39906969
3845,Hebbal,13.033637,77.60476,1417,3,2015,2017,12277783,13952391
3846,Indiranagar,12.976945,77.634279,2016,5,2015,2019,23616152,35613108
3847,Electronic City,12.841167,77.66316,2136,4,2019,2022,8986095,11505263
3848,Whitefield,12.96407,77.752158,1967,2,2017,2020,11587930,14201798
3849,Electronic City,12.843096,77.657922,3711,3,2021,2023,16895515,20750763
3850,Indiranagar,12.974557,77.639853,2882,5,2015,2016,35554958,38318241
3851,Hebbal,13.028031,77.598581,3443,1,2016,2019,26011659,35167077
3852,Hebbal,13.031335,77.594882,1825,5,2017,2019,14804310,18522880
3853,Indiranagar,12.970255,77.638081,2538,2,2021,2024,29465662,39978553
3854,Whitefield,12.977517,77.747576,1177,1,2022,2023,6146617,6527089
3855,Indiranagar,12.969294,77.638875,1794,1,2015,2018,23679184,30359510
3856,Whitefield,12.966274,77.741577,2138,3,2018,2023,12360747,20690672
3857,Indiranagar,12.978574,77.639856,1508,5,2015,2017,17633392,21470428
3858,Indiranagar,12.969706,77.648135,717,5,2019,2021,7998153,8839380
3859,Hebbal,13.037184,77.594419,1435,3,2021,2025,11045781,14826312
3860,Indiranagar,12.963622,77.645469,3806,1,2020,2021,49491310,52540595
3861,BTM,12.922091,77.619267,3336,1,2017,2019,25129495,29536879
3862,Hebbal,13.044428,77.599206,1052,3,2021,2025,8052111,10335420
3863,Indiranagar,12.970249,77.64191,2846,2,2016,2017,36590308,40220527
3864,Hebbal,13.027981,77.589917,2019,1,2016,2021,15985664,24176036
3865,Indiranagar,12.978218,77.644667,3068,5,2015,2017,33293868,37323529
3866,Whitefield,12.974505,77.743278,3677,1,2015,2019,21950302,27783804
3867,Indiranagar,12.974435,77.647833,2839,5,2016,2019,35587250,46404348
3868,BTM,12.912285,77.612102,1026,1,2017,2022,6556009,11406713
3869,Hebbal,13.033738,77.591178,2798,1,2022,2024,21317119,24889612
3870,Indiranagar,12.965937,77.64495,2843,3,2019,2021,35710385,44588393
3871,BTM,12.915006,77.607271,3594,4,2022,2023,23149793,24525666
3872,Electronic City,12.852494,77.667286,3151,3,2016,2020,14315561,21017540
3873,Jayanagar,12.92845,77.584612,1189,1,2022,2023,12114933,13545053
3874,Electronic City,12.83939,77.65736,1325,2,2020,2022,5913035,7057046
3875,BTM,12.912771,77.606572,2003,5,2018,2020,13867085,17167688
3876,Electronic City,12.840587,77.664663,681,1,2017,2022,3009290,4460838
3877,Hebbal,13.029988,77.594544,652,2,2017,2018,4766194,5258640
3878,BTM,12.923409,77.60191,3618,5,2020,2021,26927523,29007971
3879,Whitefield,12.975701,77.756872,2068,1,2021,2025,12021699,15002791
3880,Electronic City,12.835876,77.657976,2141,2,2022,2024,9041008,11042491
3881,BTM,12.923607,77.615561,2576,5,2016,2018,19135826,23135856
3882,Hebbal,13.044937,77.59066,1900,5,2015,2017,14632923,17039841
3883,Electronic City,12.853257,77.663816,886,1,2020,2021,4165088,4400501
3884,Whitefield,12.964512,77.744651,1704,1,2018,2022,10217283,13218070
3885,Hebbal,13.03943,77.587315,782,2,2020,2025,6134355,9049338
3886,Hebbal,13.035193,77.59479,1619,2,2016,2018,11873828,14792502
3887,Hebbal,13.030733,77.5994,1242,3,2021,2023,9358153,11613162
3888,BTM,12.909641,77.604411,2379,1,2019,2022,18141101,24851468
3889,Electronic City,12.836304,77.656694,2247,3,2019,2020,9623913,10771936
3890,Hebbal,13.036368,77.59113,1992,4,2017,2022,16076124,28042148
3891,Electronic City,12.843224,77.668804,1207,1,2022,2026,5951218,7558222
3892,Jayanagar,12.933546,77.592899,888,4,2020,2021,9713930,10588382
3893,Hebbal,13.031214,77.591239,1362,5,2018,2023,10457882,16700605
3894,Electronic City,12.84756,77.668439,1079,1,2021,2022,4909643,5256478
3895,Indiranagar,12.97313,77.641481,1524,4,2017,2022,18935559,24923206
3896,BTM,12.912058,77.619939,2844,3,2017,2020,20307758,27344604
3897,Hebbal,13.042857,77.599224,3295,2,2020,2022,26387298,31681469
3898,BTM,12.921187,77.605188,3200,3,2016,2020,20237859,31177938
3899,BTM,12.926031,77.60573,1664,5,2016,2021,11001808,15702675
3900,Whitefield,12.962807,77.757484,2761,2,2016,2021,13924574,22173219
3901,BTM,12.914479,77.60068,802,5,2021,2024,6153634,7740868
3902,Electronic City,12.84452,77.66391,3724,5,2018,2020,15335719,16970382
3903,Jayanagar,12.930898,77.603473,3270,4,2015,2016,39244542,43511820
3904,Jayanagar,12.920502,77.589407,1830,4,2018,2020,20615996,24918717
3905,Indiranagar,12.979493,77.634994,1220,2,2022,2024,16007514,18768591
3906,BTM,12.911075,77.611359,1075,4,2016,2018,7938178,9639838
3907,Whitefield,12.970752,77.751959,3262,5,2018,2019,19440686,20757301
3908,Indiranagar,12.966977,77.645121,3287,1,2021,2023,37096517,42614495
3909,BTM,12.919476,77.603398,3355,1,2021,2022,24093159,25812658
3910,Jayanagar,12.915887,77.595121,2969,4,2018,2022,35060291,44476415
3911,BTM,12.918413,77.605032,3375,2,2019,2023,22370679,30722802
3912,Indiranagar,12.969939,77.641774,3014,1,2022,2023,33625119,36233621
3913,Jayanagar,12.917421,77.599479,1006,2,2015,2017,10691173,12978050
3914,Indiranagar,12.964707,77.634701,1162,5,2018,2022,13620153,17389306
3915,Electronic City,12.837001,77.663735,3201,2,2018,2022,14069662,17193968
3916,Jayanagar,12.918459,77.602837,900,3,2022,2026,9017237,14013106
3917,Indiranagar,12.976868,77.632275,1373,2,2017,2019,16619392,19703878
3918,Whitefield,12.962158,77.744892,3537,2,2018,2019,20120492,21799614
3919,Whitefield,12.976617,77.756934,3582,3,2019,2022,18695840,23130026
3920,BTM,12.911849,77.612616,3562,3,2017,2020,26589383,31192944
3921,Electronic City,12.846956,77.659336,2377,4,2022,2026,9946547,14252483
3922,Electronic City,12.843964,77.666081,1121,1,2019,2020,5141432,5444899
3923,Indiranagar,12.973093,77.643341,3726,5,2017,2020,46786434,58998566
3924,Jayanagar,12.927298,77.587345,2951,2,2017,2021,29965664,38353811
3925,Whitefield,12.967943,77.746628,1685,3,2018,2023,8925629,11576986
3926,Hebbal,13.04188,77.598886,3237,3,2019,2024,26647031,40338246
3927,BTM,12.911443,77.600273,1775,2,2016,2019,12389185,16369039
3928,Electronic City,12.837452,77.653683,3051,2,2017,2018,13537935,15039501
3929,BTM,12.925092,77.601909,2447,1,2017,2020,16483754,20945812
3930,Electronic City,12.836123,77.666473,919,3,2018,2021,4308407,5116134
3931,Electronic City,12.853309,77.658878,2642,1,2016,2021,11804571,15930630
3932,Electronic City,12.835796,77.667899,1887,1,2021,2026,8177113,10928409
3933,BTM,12.923616,77.608376,869,3,2016,2018,5849524,6643710
3934,Hebbal,13.02812,77.603646,1619,5,2022,2027,11991890,19800568
3935,Hebbal,13.026014,77.599065,2085,4,2017,2020,15616271,18881396
3936,Jayanagar,12.934946,77.588633,761,2,2018,2023,7665807,11117237
3937,Indiranagar,12.973632,77.643117,945,3,2020,2023,12079764,16575995
3938,Hebbal,13.02627,77.596975,3615,5,2016,2019,26180578,33865426
3939,Hebbal,13.034184,77.59619,2895,4,2015,2016,21064171,22338382
3940,Electronic City,12.847183,77.653825,3228,4,2016,2021,15321233,23583151
3941,Hebbal,13.038222,77.590343,2207,5,2020,2024,17029564,21724097
3942,Whitefield,12.977603,77.744985,2040,5,2019,2023,10801985,14720270
3943,Electronic City,12.839803,77.670217,3740,1,2016,2020,18135332,25790318
3944,Jayanagar,12.924942,77.597465,3825,1,2016,2018,40700699,49758303
3945,Whitefield,12.970646,77.745961,1807,1,2022,2027,9555806,14098879
3946,Jayanagar,12.916404,77.594825,1973,4,2021,2023,20331531,24975006
3947,Electronic City,12.839169,77.652658,2243,5,2018,2022,10209233,13234686
3948,Electronic City,12.8422,77.669853,3570,3,2017,2019,16986529,19009739
3949,BTM,12.908864,77.600865,1550,3,2015,2019,10636989,14138568
3950,Indiranagar,12.96221,77.646414,2704,5,2016,2020,34396388,43606387
3951,Jayanagar,12.930515,77.599981,2798,3,2015,2019,30403281,38725542
3952,Indiranagar,12.97998,77.631488,1212,1,2016,2017,14569967,16295286
3953,Indiranagar,12.96687,77.639859,2685,3,2022,2027,33604471,51067510
3954,Jayanagar,12.929945,77.598541,3338,4,2020,2022,33520808,40899368
3955,Indiranagar,12.96805,77.636469,1926,2,2018,2019,23438871,24866295
3956,Whitefield,12.960763,77.757743,2679,3,2019,2021,15408623,17769795
3957,Indiranagar,12.964149,77.645733,1907,4,2020,2025,23486283,40254848
3958,Indiranagar,12.966164,77.631976,2458,2,2015,2016,27182983,29609912
3959,Whitefield,12.979693,77.756592,3892,3,2017,2020,22962861,29463849
3960,Whitefield,12.978553,77.750445,2218,1,2016,2019,11199781,15679469
3961,Jayanagar,12.933229,77.599098,1477,2,2016,2019,16526083,22877506
3962,BTM,12.915203,77.612945,1460,1,2021,2022,9677814,10249872
3963,Hebbal,13.043007,77.589542,623,3,2021,2026,5077482,7656180
3964,Jayanagar,12.916878,77.595408,3923,2,2017,2018,43169941,47471213
3965,Jayanagar,12.932287,77.594317,2233,2,2016,2017,27017734,29036693
3966,Whitefield,12.970219,77.747685,2165,5,2021,2023,12196407,13989974
3967,Indiranagar,12.970737,77.645807,2925,2,2017,2018,37088961,40209465
3968,BTM,12.906731,77.602688,2253,1,2022,2025,14364971,18159141
3969,Jayanagar,12.917214,77.603412,3540,4,2022,2023,37250058,39665515
3970,Jayanagar,12.931457,77.588751,1365,5,2020,2025,16078594,26399651
3971,Electronic City,12.836335,77.6593,2855,2,2016,2021,12885276,19589623
3972,Hebbal,13.042901,77.602475,1741,3,2018,2019,12661603,13983140
3973,Whitefield,12.969889,77.747898,1741,5,2022,2027,9625095,16790999
3974,Hebbal,13.030279,77.601607,3931,2,2018,2021,31089342,36965511
3975,BTM,12.91673,77.618849,3355,5,2020,2024,21332328,26284599
3976,Indiranagar,12.976404,77.638619,2826,3,2015,2017,31811356,37604300
3977,Whitefield,12.972455,77.744966,3739,3,2018,2019,20128266,21440456
3978,Electronic City,12.841063,77.662817,1044,3,2018,2023,4834321,6689132
3979,Jayanagar,12.931194,77.586917,1193,5,2018,2020,13352181,15316812
3980,Hebbal,13.028141,77.589908,2722,2,2021,2022,21793390,23654752
3981,BTM,12.920052,77.60451,1617,3,2015,2019,10385020,12788472
3982,Whitefield,12.966334,77.752853,3953,4,2017,2021,19618450,27695875
3983,Indiranagar,12.979862,77.634071,2103,3,2021,2026,25421668,36752734
3984,BTM,12.922692,77.609582,1315,1,2020,2022,9110826,10138044
3985,BTM,12.917477,77.603235,2395,2,2017,2018,17231020,19069692
3986,Hebbal,13.033678,77.591674,3646,1,2017,2022,30392210,50479488
3987,Hebbal,13.026276,77.604268,3634,1,2022,2024,27601758,32407682
3988,Whitefield,12.976816,77.757735,3175,5,2020,2024,18810658,25871013
3989,Electronic City,12.854049,77.655612,2402,2,2020,2021,11697782,13063055
3990,Indiranagar,12.98027,77.632425,955,1,2019,2021,11133148,13621685
3991,Hebbal,13.028774,77.594715,3469,2,2020,2021,29827497,31770673
3992,Electronic City,12.836189,77.654349,1047,4,2021,2025,4540288,6901023
3993,Whitefield,12.975479,77.753474,959,3,2017,2018,5112096,5501239
3994,Electronic City,12.852472,77.65515,2044,4,2018,2020,10111691,12057380
3995,Electronic City,12.850302,77.664595,3320,3,2016,2021,14838693,22271684
3996,Hebbal,13.030784,77.606127,1464,1,2020,2023,11069925,13868283
3997,Electronic City,12.848087,77.669039,2646,5,2016,2021,12922846,18884791
3998,Hebbal,13.027921,77.589049,675,2,2016,2019,5217285,6523506
3999,Hebbal,13.037263,77.58757,3034,4,2021,2023,25911047,30147245
4000,Indiranagar,12.965764,77.641976,882,4,2020,2024,10234079,15269935
4001,Whitefield,12.971997,77.756265,666,5,2020,2023,3635417,4389573
4002,Hebbal,13.042236,77.594879,2832,3,2017,2021,21397165,32172092
4003,Hebbal,13.036854,77.588465,2178,5,2020,2022,18556885,22863902
4004,Whitefield,12.967985,77.755719,3049,1,2016,2019,17642513,23942158
4005,Hebbal,13.037846,77.595772,3103,2,2017,2020,25030967,34864270
4006,Indiranagar,12.965094,77.648604,3686,3,2015,2016,43612012,48097848
4007,BTM,12.914007,77.608384,1494,4,2016,2017,9783104,10656842
4008,Indiranagar,12.975216,77.649949,3284,4,2021,2024,39551077,52022040
4009,Whitefield,12.966176,77.746586,2696,1,2015,2019,16267007,24967239
4010,Hebbal,13.041854,77.600729,1174,4,2018,2019,8649723,9282886
4011,Whitefield,12.966995,77.742267,3014,3,2018,2023,16279283,21775866
4012,BTM,12.914344,77.612578,3059,2,2020,2022,20347933,24944759
4013,Electronic City,12.841732,77.655952,2096,2,2019,2022,8840210,11198964
4014,Hebbal,13.041994,77.601129,1924,3,2020,2022,16281011,18938287
4015,Jayanagar,12.9242,77.603279,2047,2,2020,2021,20547848,21975332
4016,Hebbal,13.03419,77.60609,1659,3,2020,2024,13155043,18449558
4017,Hebbal,13.03679,77.592119,2038,4,2017,2019,14691037,16385922
4018,Electronic City,12.843509,77.669614,2051,2,2016,2021,9296550,14715741
4019,Hebbal,13.04037,77.604213,3302,2,2020,2025,25656179,44044332
4020,BTM,12.915992,77.616979,2490,5,2017,2020,17126325,21341508
4021,Hebbal,13.034293,77.604355,2837,2,2017,2018,24602945,26479969
4022,Electronic City,12.855537,77.657989,1922,1,2015,2017,9097872,11243973
4023,Jayanagar,12.932181,77.592112,738,5,2020,2021,7909463,8560004
4024,Indiranagar,12.976586,77.648542,1476,4,2017,2018,16101288,17495179
4025,Indiranagar,12.96521,77.646186,2756,5,2021,2025,32909386,48156487
4026,Electronic City,12.836942,77.665375,1943,1,2020,2024,8040402,11063051
4027,Electronic City,12.84554,77.662115,754,2,2017,2021,3362778,4278216
4028,Indiranagar,12.977068,77.647009,2386,1,2017,2021,27907743,40062590
4029,Hebbal,13.035207,77.602024,2387,4,2019,2024,17422511,28075262
4030,Hebbal,13.028028,77.591613,852,3,2015,2019,7323395,10021794
4031,Hebbal,13.03737,77.59186,3068,1,2017,2020,24198964,30408340
4032,Electronic City,12.846256,77.667318,2032,2,2017,2020,8493955,10443601
4033,BTM,12.919666,77.612405,1063,1,2015,2019,7678787,10498632
4034,BTM,12.92114,77.614481,2437,4,2021,2026,18724012,24244795
4035,Jayanagar,12.931521,77.59122,2914,3,2021,2022,33581916,35297845
4036,Hebbal,13.045354,77.602214,1157,4,2017,2020,8731233,10823317
4037,Indiranagar,12.978021,77.646178,3583,4,2015,2019,39621618,49870692
4038,Indiranagar,12.963516,77.633208,3085,1,2016,2018,33616792,40663955
4039,Jayanagar,12.931388,77.595121,663,2,2018,2023,6878884,12122374
4040,BTM,12.925353,77.600971,3891,5,2017,2019,25131341,30094791
4041,Indiranagar,12.97182,77.637046,2476,3,2018,2021,27623819,32719636
4042,Hebbal,13.040494,77.595838,2725,5,2015,2017,22117783,26910389
4043,Jayanagar,12.934178,77.586974,2604,1,2020,2023,29817541,34782216
4044,Whitefield,12.968955,77.748185,3051,2,2016,2021,16764943,27135681
4045,Indiranagar,12.97257,77.631437,1672,3,2022,2024,21007073,25487991
4046,Hebbal,13.02737,77.592652,2515,1,2017,2018,21520738,23908975
4047,Jayanagar,12.923323,77.598136,2650,4,2020,2021,29514738,31670999
4048,Electronic City,12.838564,77.652321,3212,2,2022,2023,13378640,14196162
4049,BTM,12.91228,77.617239,1408,4,2015,2020,9008293,13532950
4050,Indiranagar,12.979426,77.637823,2105,3,2016,2021,24168553,31680297
4051,BTM,12.90733,77.616557,1642,5,2021,2024,10790110,13558916
4052,Indiranagar,12.975484,77.632783,3368,2,2019,2021,41370988,48452585
4053,Indiranagar,12.974875,77.643892,3313,2,2019,2021,42985223,53110760
4054,Hebbal,13.036425,77.588133,2091,4,2022,2024,18190779,20555931
4055,Jayanagar,12.929386,77.595518,1781,3,2015,2017,20872538,24123678
4056,Indiranagar,12.96743,77.641892,2258,3,2018,2023,28688048,47401670
4057,Jayanagar,12.918801,77.599092,2684,5,2017,2020,27737704,33647412
4058,Indiranagar,12.976872,77.631245,1762,1,2017,2021,20538705,29720679
4059,Hebbal,13.033076,77.600204,1501,5,2018,2022,12115671,15696895
4060,Whitefield,12.963569,77.745077,2394,1,2022,2024,13109314,16311312
4061,Electronic City,12.854814,77.669515,2127,2,2016,2021,10472859,14164941
4062,Electronic City,12.840266,77.666635,1885,3,2016,2021,8499906,12652480
4063,Jayanagar,12.932716,77.589949,1824,4,2018,2022,20154733,26919466
4064,Indiranagar,12.973567,77.640883,3789,2,2017,2020,43004306,55166097
